state,date,last_name,first_name,filer_type,doc_type,doc_subtype,doc_filetype,amendment_number,doc_related_date,extension_number,doc_title,doc_id,doc_url
IN,2018-05-24,BRAUN,MIKE,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,b126f559-8bdd-4515-98a3-f55e177f10fe,https://efdsearch.senate.gov/search/view/annual/b126f559-8bdd-4515-98a3-f55e177f10fe/
IN,2018-09-20,BRAUN,MIKE,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,1,,,Candidate Report (Amendment 1),131a6952-df7a-4c34-b52b-c040a7dd34ef,https://efdsearch.senate.gov/search/view/annual/131a6952-df7a-4c34-b52b-c040a7dd34ef/
IN,2019-05-13,BRAUN,MIKE,"Braun, Mike (Senator)",Extension Notice,Annual Report,html,,2018,1,Annual Report for 2018 Due Date Extension 1,3749a974-e839-471c-8b98-abddac6b18ff,https://efdsearch.senate.gov/search/view/extension-notice/regular/3749a974-e839-471c-8b98-abddac6b18ff/
IN,2019-06-11,BRAUN,MIKE,"Braun, Mike (Senator)",Extension Notice,Annual Report,html,,2018,2,Annual Report for 2018 Due Date Extension 2,a8b6651a-5f33-479a-966f-c1fd7b43575e,https://efdsearch.senate.gov/search/view/extension-notice/regular/a8b6651a-5f33-479a-966f-c1fd7b43575e/
IN,2019-08-13,BRAUN,MIKE,"Braun, Mike (Senator)",Financial Disclosure Report,Annual Report,html,,2018,,Annual Report for CY 2018,df7f6ea2-4aa7-4ce1-babc-391b27399aaf,https://efdsearch.senate.gov/search/view/annual/df7f6ea2-4aa7-4ce1-babc-391b27399aaf/
IN,2012-03-14,COATS,DANIEL R,Former Senator,Financial Disclosure Report,Annual Report,paper,1,,,Annual Report (Amendment),317AAC21-DE9F-4518-9D85-25A13CD4DFD7,https://efdsearch.senate.gov/search/view/paper/317AAC21-DE9F-4518-9D85-25A13CD4DFD7/
IN,2012-05-15,COATS,DANIEL R,Former Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,14B79FDE-F6B3-4566-B736-8FAF57B778CF,https://efdsearch.senate.gov/search/view/paper/14B79FDE-F6B3-4566-B736-8FAF57B778CF/
IN,2012-06-14,COATS,DANIEL R,Former Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,B7F03DD4-DCAE-48B8-B1E8-0168819EE754,https://efdsearch.senate.gov/search/view/paper/B7F03DD4-DCAE-48B8-B1E8-0168819EE754/
IN,2012-07-13,COATS,DANIEL R,Former Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,D1BE205D-1578-474F-9C7C-E21935D783DA,https://efdsearch.senate.gov/search/view/paper/D1BE205D-1578-474F-9C7C-E21935D783DA/
IN,2012-08-02,COATS,DANIEL R,Former Senator,Financial Disclosure Report,Annual Report,paper,1,,,Annual Report (Amendment),21C8BE35-4D89-4659-A773-317EF03AD972,https://efdsearch.senate.gov/search/view/paper/21C8BE35-4D89-4659-A773-317EF03AD972/
IN,2012-08-03,COATS,DANIEL R,Former Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,862E52D3-B856-4A54-AE25-3F0F788082EA,https://efdsearch.senate.gov/search/view/paper/862E52D3-B856-4A54-AE25-3F0F788082EA/
IN,2013-05-15,COATS,DANIEL R,Former Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,BD3BA82D-6C4D-4405-9AEA-9B2FFE6753E4,https://efdsearch.senate.gov/search/view/paper/BD3BA82D-6C4D-4405-9AEA-9B2FFE6753E4/
IN,2014-05-02,COATS,DANIEL R,"Coats, Dan (Senator)",Periodic Transaction Report,,html,,2014-05-02,,Periodic Transaction Report for 05/02/2014,8c70cc47-2bba-464d-a1cc-dfcb5a378160,https://efdsearch.senate.gov/search/view/ptr/8c70cc47-2bba-464d-a1cc-dfcb5a378160/
IN,2014-05-15,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2013,1,Annual Report for 2013 Due Date Extension 1,fc512c1d-cb02-4cb6-9a5c-d19c912593c3,https://efdsearch.senate.gov/search/view/extension-notice/regular/fc512c1d-cb02-4cb6-9a5c-d19c912593c3/
IN,2014-05-15,COATS,DANIEL R,Former Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,95D2DE56-784A-4EA4-B168-22CF6F6D807B,https://efdsearch.senate.gov/search/view/paper/95D2DE56-784A-4EA4-B168-22CF6F6D807B/
IN,2014-06-12,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2013,2,Annual Report for 2013 Due Date Extension 2,ef1f2725-c4be-47be-8339-ec8ba2a0face,https://efdsearch.senate.gov/search/view/extension-notice/regular/ef1f2725-c4be-47be-8339-ec8ba2a0face/
IN,2014-07-11,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2013,3,Annual Report for 2013 Due Date Extension 3,172176df-5d80-4c02-96cd-ea238dd99f22,https://efdsearch.senate.gov/search/view/extension-notice/regular/172176df-5d80-4c02-96cd-ea238dd99f22/
IN,2014-08-13,COATS,DANIEL R,"Coats, Dan (Senator)",Financial Disclosure Report,Annual Report,html,,2013,,Annual Report for CY 2013,1fb246db-5f38-468f-ac20-6b675c90d2a0,https://efdsearch.senate.gov/search/view/annual/1fb246db-5f38-468f-ac20-6b675c90d2a0/
IN,2015-05-14,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2014,1,Annual Report for 2014 Due Date Extension 1,0995f032-97c5-427e-a29a-f4d45945648d,https://efdsearch.senate.gov/search/view/extension-notice/regular/0995f032-97c5-427e-a29a-f4d45945648d/
IN,2015-06-05,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2014,2,Annual Report for 2014 Due Date Extension 2,0ba17290-b334-4901-8107-500593e879fe,https://efdsearch.senate.gov/search/view/extension-notice/regular/0ba17290-b334-4901-8107-500593e879fe/
IN,2015-07-10,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2014,3,Annual Report for 2014 Due Date Extension 3,dc1b1f42-071d-421e-8ee4-51d660b2c978,https://efdsearch.senate.gov/search/view/extension-notice/regular/dc1b1f42-071d-421e-8ee4-51d660b2c978/
IN,2015-08-06,COATS,DANIEL R,"Coats, Dan (Senator)",Financial Disclosure Report,Annual Report,html,,2014,,Annual Report for CY 2014,aef12568-f56a-4fd0-af30-7f811b6e8256,https://efdsearch.senate.gov/search/view/annual/aef12568-f56a-4fd0-af30-7f811b6e8256/
IN,2016-05-13,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2015,1,Annual Report for 2015 Due Date Extension 1,4e8baff4-855e-4bce-acd4-a4e69f150481,https://efdsearch.senate.gov/search/view/extension-notice/regular/4e8baff4-855e-4bce-acd4-a4e69f150481/
IN,2016-05-25,COATS,DANIEL R,"Coats, Dan (Senator)",Periodic Transaction Report,,html,,2016-05-25,,Periodic Transaction Report for 05/25/2016,6e7bf1c3-668a-4384-bb52-9881186663b1,https://efdsearch.senate.gov/search/view/ptr/6e7bf1c3-668a-4384-bb52-9881186663b1/
IN,2016-06-14,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Annual Report,html,,2015,2,Annual Report for 2015 Due Date Extension 2,e6ecebb5-e6ab-4ea4-90da-56ca5dc87ce9,https://efdsearch.senate.gov/search/view/extension-notice/regular/e6ecebb5-e6ab-4ea4-90da-56ca5dc87ce9/
IN,2016-08-10,COATS,DANIEL R,"Coats, Dan (Senator)",Financial Disclosure Report,Annual Report,html,,2015,,Annual Report for CY 2015,4bdf7d34-0730-4345-a29a-7249945388e6,https://efdsearch.senate.gov/search/view/annual/4bdf7d34-0730-4345-a29a-7249945388e6/
IN,2016-08-10,COATS,DANIEL R,"Coats, Dan (Senator)",Periodic Transaction Report,,html,1,2016-05-25,,Periodic Transaction Report for 05/25/2016 (Amendment 1),010df001-1882-487c-9f89-7ec0940af27a,https://efdsearch.senate.gov/search/view/ptr/010df001-1882-487c-9f89-7ec0940af27a/
IN,2016-10-03,COATS,DANIEL R,"Coats, Dan (Senator)",Financial Disclosure Report,Annual Report,html,1,2015,,Annual Report for CY 2015 (Amendment 1),8a8e8873-68ae-49f8-aea5-dd16aedfd6ff,https://efdsearch.senate.gov/search/view/annual/8a8e8873-68ae-49f8-aea5-dd16aedfd6ff/
IN,2017-02-01,COATS,DANIEL R,"Coats, Dan (Senator)",Extension Notice,Termination Report,html,,2017,1,Termination Report for 2017 Due Date Extension 1,6ba4d44a-001f-4c88-9ca7-b7c6fbe49d32,https://efdsearch.senate.gov/search/view/extension-notice/regular/6ba4d44a-001f-4c88-9ca7-b7c6fbe49d32/
IN,2017-02-28,COATS,DANIEL R,Former Senator (Former Senator),Extension Notice,Termination Report,html,,2017,2,Termination Report for 2017 Due Date Extension 2,d197a47b-4fda-4652-851e-a65beaeb44d1,https://efdsearch.senate.gov/search/view/extension-notice/regular/d197a47b-4fda-4652-851e-a65beaeb44d1/
IN,2017-03-25,COATS,DANIEL R,Former Senator (Former Senator),Periodic Transaction Report,,html,,2017-03-25,,Periodic Transaction Report for 03/25/2017,c849adce-bd2d-4286-8fd7-6e88341b1df2,https://efdsearch.senate.gov/search/view/ptr/c849adce-bd2d-4286-8fd7-6e88341b1df2/
IN,2017-04-02,COATS,DANIEL R,"Coats, Dan (Former Senator)",Financial Disclosure Report,Termination Report,html,,2017-01-02,,Termination Report for 01/02/2017,9cc956f5-d17e-4511-b0ef-ffdcabadf767,https://efdsearch.senate.gov/search/view/annual/9cc956f5-d17e-4511-b0ef-ffdcabadf767/
IN,2013-01-03,DONNELLY,JOE,Former Senator,Miscellaneous Information,,paper,,,,Miscellaneous Information,3C6B796A-C295-4355-86EE-332E6365CF36,https://efdsearch.senate.gov/search/view/paper/3C6B796A-C295-4355-86EE-332E6365CF36/
IN,2013-05-07,DONNELLY,JOE,Former Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,F477978C-B182-4D37-80D9-751144B76636,https://efdsearch.senate.gov/search/view/paper/F477978C-B182-4D37-80D9-751144B76636/
IN,2013-08-09,DONNELLY,JOE,Former Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,4089FC66-7F45-4846-9062-BB0B7C402044,https://efdsearch.senate.gov/search/view/paper/4089FC66-7F45-4846-9062-BB0B7C402044/
IN,2014-05-13,DONNELLY,JOSEPH S,Former Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,0D653818-947F-48B8-8EBC-C9DA17A6BEDD,https://efdsearch.senate.gov/search/view/paper/0D653818-947F-48B8-8EBC-C9DA17A6BEDD/
IN,2015-05-15,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,,2014,,Annual Report for CY 2014,806278ff-35e8-4a7b-aed0-63362b7d0a5a,https://efdsearch.senate.gov/search/view/annual/806278ff-35e8-4a7b-aed0-63362b7d0a5a/
IN,2016-05-16,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,,2015,,Annual Report for CY 2015,03b544bd-5f50-4ca3-ad74-92daf3112c09,https://efdsearch.senate.gov/search/view/annual/03b544bd-5f50-4ca3-ad74-92daf3112c09/
IN,2016-06-28,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,1,2015,,Annual Report for CY 2015 (Amendment 1),e6235ad1-285b-435e-83ff-9c3ce006a57a,https://efdsearch.senate.gov/search/view/annual/e6235ad1-285b-435e-83ff-9c3ce006a57a/
IN,2016-06-28,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,1,2014,,Annual Report for CY 2014 (Amendment 1),ebc40570-072a-49fa-8acd-2a9d8f557d22,https://efdsearch.senate.gov/search/view/annual/ebc40570-072a-49fa-8acd-2a9d8f557d22/
IN,2017-05-15,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,,2016,,Annual Report for CY 2016,aa8caf4e-4c4a-494d-8dd2-eac3e776beb4,https://efdsearch.senate.gov/search/view/annual/aa8caf4e-4c4a-494d-8dd2-eac3e776beb4/
IN,2017-09-01,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Periodic Transaction Report,,html,,2017-09-01,,Periodic Transaction Report for 09/01/2017,8b8ba372-93e8-4fae-afea-11ae6939632e,https://efdsearch.senate.gov/search/view/ptr/8b8ba372-93e8-4fae-afea-11ae6939632e/
IN,2018-05-11,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,,2017,,Annual Report for CY 2017,3fac8e7c-ab77-431e-95ec-2ad7528fa1f7,https://efdsearch.senate.gov/search/view/annual/3fac8e7c-ab77-431e-95ec-2ad7528fa1f7/
IN,2018-05-11,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,1,2016,,Annual Report for CY 2016 (Amendment 1),58e1b50e-66a4-4ad4-8896-02373799a2bb,https://efdsearch.senate.gov/search/view/annual/58e1b50e-66a4-4ad4-8896-02373799a2bb/
IN,2018-05-11,DONNELLY,JOSEPH S,Former Senator,Financial Disclosure Report,Annual Report,paper,1,,,Annual Report (Amendment),af60091f-3585-40f4-9e54-bf92a9e48bf8,https://efdsearch.senate.gov/search/view/paper/af60091f-3585-40f4-9e54-bf92a9e48bf8/
IN,2018-05-11,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,2,2014,,Annual Report for CY 2014 (Amendment 2),972e64b2-e124-4501-8723-b12742891904,https://efdsearch.senate.gov/search/view/annual/972e64b2-e124-4501-8723-b12742891904/
IN,2018-05-11,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Financial Disclosure Report,Annual Report,html,2,2015,,Annual Report for CY 2015 (Amendment 2),9c294031-49a9-4557-803b-96a3d4107a99,https://efdsearch.senate.gov/search/view/annual/9c294031-49a9-4557-803b-96a3d4107a99/
IN,2018-05-11,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Periodic Transaction Report,,html,1,2017-09-01,,Periodic Transaction Report for 09/01/2017 (Amendment 1),b848fe93-cfda-42b0-9f0b-5de1c885041e,https://efdsearch.senate.gov/search/view/ptr/b848fe93-cfda-42b0-9f0b-5de1c885041e/
IN,2018-12-10,DONNELLY,JOSEPH S,"Donnelly, Joe (Senator)",Extension Notice,Termination Report,html,,2019,1,Termination Report for 2019 Due Date Extension 1,410dc5f3-273b-4d30-98d3-57e2dae26860,https://efdsearch.senate.gov/search/view/extension-notice/regular/410dc5f3-273b-4d30-98d3-57e2dae26860/
IN,2019-05-02,DONNELLY,JOSEPH S,"Donnelly, Joe (Former Senator)",Financial Disclosure Report,Termination Report,html,,2019-01-02,,Termination Report for 01/02/2019,8e9063cd-9630-4521-8e55-43dc7e89dd06,https://efdsearch.senate.gov/search/view/annual/8e9063cd-9630-4521-8e55-43dc7e89dd06/
IN,2017-05-04,HENDERSON,TERRY,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,686f62a2-a1e9-45a3-8049-ab84a181b4ab,https://efdsearch.senate.gov/search/view/extension-notice/regular/686f62a2-a1e9-45a3-8049-ab84a181b4ab/
IN,2017-05-05,HURT,MARK A,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,6fd85cbc-fab9-4cee-9c6b-d075b8d60764,https://efdsearch.senate.gov/search/view/extension-notice/regular/6fd85cbc-fab9-4cee-9c6b-d075b8d60764/
IN,2017-05-17,YOUNG,TODD,"Young, Todd (Senator)",Financial Disclosure Report,Annual Report,html,,2016,,Annual Report for CY 2016,ea034770-5aa3-46bd-958d-c67ea19f49c2,https://efdsearch.senate.gov/search/view/annual/ea034770-5aa3-46bd-958d-c67ea19f49c2/
IN,2018-05-15,YOUNG,TODD,"Young, Todd (Senator)",Financial Disclosure Report,Annual Report,html,,2017,,Annual Report for CY 2017,cff56103-021e-498f-b2c4-b0fae3095606,https://efdsearch.senate.gov/search/view/annual/cff56103-021e-498f-b2c4-b0fae3095606/
IN,2019-05-15,YOUNG,TODD,"Young, Todd (Senator)",Financial Disclosure Report,Annual Report,html,,2018,,Annual Report for CY 2018,34dfb6a0-fc59-4fda-99e5-f0f0567403b7,https://efdsearch.senate.gov/search/view/annual/34dfb6a0-fc59-4fda-99e5-f0f0567403b7/
IN,2019-09-25,YOUNG,TODD,"Young, Todd (Senator)",Financial Disclosure Report,Annual Report,html,1,2018,,Annual Report for CY 2018 (Amendment 1),7de15bb7-3010-4266-b547-39bb9a9788d9,https://efdsearch.senate.gov/search/view/annual/7de15bb7-3010-4266-b547-39bb9a9788d9/
IN,2017-05-15,"YOUNG, 2245623",SENATOR TODD,"Young, Todd (Senator)",Extension Notice,Annual Report,html,,2016,1,Annual Report for 2016 Due Date Extension 1,43162afe-948e-4b51-985e-5e3074a40596,https://efdsearch.senate.gov/search/view/extension-notice/regular/43162afe-948e-4b51-985e-5e3074a40596/
KS,2019-11-12,BOLLIER,BARBARA,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,93503c7c-bece-4f64-b77b-ed465e067e3a,https://efdsearch.senate.gov/search/view/extension-notice/regular/93503c7c-bece-4f64-b77b-ed465e067e3a/
KS,2020-02-13,BOLLIER,BARBARA,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,55d5cbc0-e819-4a94-a368-0b7a5bf68328,https://efdsearch.senate.gov/search/view/annual/55d5cbc0-e819-4a94-a368-0b7a5bf68328/
KS,2019-08-23,BOYDA,NANCY,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,bf3f9b18-8338-437a-b552-f2d589ed05f9,https://efdsearch.senate.gov/search/view/annual/bf3f9b18-8338-437a-b552-f2d589ed05f9/
KS,2019-07-23,GRISSOM,BARRY,Candidate (Candidate),Extension Notice,Candidate Report,html,,,1,Candidate Report Due Date Extension 1,a28f7169-621b-490e-9776-33d78f54f047,https://efdsearch.senate.gov/search/view/extension-notice/regular/a28f7169-621b-490e-9776-33d78f54f047/
KS,2019-08-16,KOBACH,KRIS W,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,41d45cff-ee55-4ab6-aec4-78ddbed6a693,https://efdsearch.senate.gov/search/view/annual/41d45cff-ee55-4ab6-aec4-78ddbed6a693/
KS,2019-10-16,LATURNER,JACOB,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,37cfff5b-bfca-47f0-984b-47ffd64b0264,https://efdsearch.senate.gov/search/view/annual/37cfff5b-bfca-47f0-984b-47ffd64b0264/
KS,2019-08-27,LINDSTROM,DAVID A,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,,,,Candidate Report,98a766e5-87e7-4870-8cad-1fc5918b6582,https://efdsearch.senate.gov/search/view/annual/98a766e5-87e7-4870-8cad-1fc5918b6582/
KS,2020-02-05,LINDSTROM,DAVID A,Candidate (Candidate),Financial Disclosure Report,Candidate Report,html,1,,,Candidate Report (Amendment 1),74ff4ca8-4da2-4754-93d2-01847cadd2ab,https://efdsearch.senate.gov/search/view/annual/74ff4ca8-4da2-4754-93d2-01847cadd2ab/
KS,2012-05-14,MORAN,JERRY,Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,1141F56C-EB58-4EA3-B08F-D59A53651624,https://efdsearch.senate.gov/search/view/paper/1141F56C-EB58-4EA3-B08F-D59A53651624/
KS,2012-05-24,MORAN,JERRY,Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,392A6B4E-43F6-4480-856B-7C68ABF0258D,https://efdsearch.senate.gov/search/view/paper/392A6B4E-43F6-4480-856B-7C68ABF0258D/
KS,2013-05-15,MORAN,JERRY,Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,9E9FB8B6-091F-42DA-819F-17F13A542C69,https://efdsearch.senate.gov/search/view/paper/9E9FB8B6-091F-42DA-819F-17F13A542C69/
KS,2013-05-23,MORAN,JERRY,Senator,Financial Disclosure Report,Annual Report,paper,1,,,Annual Report (Amendment),DC8CF79F-43A1-4E3F-9B2B-844FBB78E589,https://efdsearch.senate.gov/search/view/paper/DC8CF79F-43A1-4E3F-9B2B-844FBB78E589/
KS,2013-05-23,MORAN,JERRY,Senator,Financial Disclosure Report,Annual Report,paper,1,,,Annual Report (Amendment),5CD88DF3-80DE-409B-9773-92CD088AF607,https://efdsearch.senate.gov/search/view/paper/5CD88DF3-80DE-409B-9773-92CD088AF607/
KS,2014-05-15,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,,2013,,Annual Report for CY 2013,54599fbf-395f-4d23-b700-f21687c57da0,https://efdsearch.senate.gov/search/view/annual/54599fbf-395f-4d23-b700-f21687c57da0/
KS,2015-05-15,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,,2014,,Annual Report for CY 2014,2d906a67-e4db-4687-b3f6-a692c13a1954,https://efdsearch.senate.gov/search/view/annual/2d906a67-e4db-4687-b3f6-a692c13a1954/
KS,2016-05-12,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,1,2014,,Annual Report for CY 2014 (Amendment 1),7716318d-47b1-4c95-a80b-89861c0bf58f,https://efdsearch.senate.gov/search/view/annual/7716318d-47b1-4c95-a80b-89861c0bf58f/
KS,2016-05-12,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,1,2013,,Annual Report for CY 2013 (Amendment 1),530c7e09-d000-4da2-8116-4aab489d1b90,https://efdsearch.senate.gov/search/view/annual/530c7e09-d000-4da2-8116-4aab489d1b90/
KS,2016-05-16,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,,2015,,Annual Report for CY 2015,e9cd7c1f-9b45-4445-af23-585fe9fe2f06,https://efdsearch.senate.gov/search/view/annual/e9cd7c1f-9b45-4445-af23-585fe9fe2f06/
KS,2017-05-15,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,,2016,,Annual Report for CY 2016,bac56f70-60ae-44f0-b56a-13b585829bfd,https://efdsearch.senate.gov/search/view/annual/bac56f70-60ae-44f0-b56a-13b585829bfd/
KS,2018-05-10,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,1,2016,,Annual Report for CY 2016 (Amendment 1),6e3de47f-da3b-46b1-9fb2-88fd27ec79b7,https://efdsearch.senate.gov/search/view/annual/6e3de47f-da3b-46b1-9fb2-88fd27ec79b7/
KS,2018-05-15,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,,2017,,Annual Report for CY 2017,776abbaf-1b4b-4611-9d2b-5019f6af0103,https://efdsearch.senate.gov/search/view/annual/776abbaf-1b4b-4611-9d2b-5019f6af0103/
KS,2019-05-15,"MORAN,",JERRY,"Moran, Jerry (Senator)",Financial Disclosure Report,Annual Report,html,,2018,,Annual Report for CY 2018,2975e2e6-de33-4bde-b5fe-dc4f259e21cb,https://efdsearch.senate.gov/search/view/annual/2975e2e6-de33-4bde-b5fe-dc4f259e21cb/
KS,2019-05-15,"MORAN,",JERRY,"Moran, Jerry (Senator)",Periodic Transaction Report,,html,,2019-05-15,,Periodic Transaction Report for 05/15/2019,dafb67b1-d578-402d-9e26-c3c2a575b42c,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/
KS,2019-10-21,"MORAN,",JERRY,"Moran, Jerry (Senator)",Periodic Transaction Report,,html,,2019-10-21,,Periodic Transaction Report for 10/21/2019,6dd15e55-0abc-46ee-bbf6-6d543b6f7e90,https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/
KS,2020-03-16,"MORAN,",JERRY,"Moran, Jerry (Senator)",Periodic Transaction Report,,html,,2020-03-16,,Periodic Transaction Report for 03/16/2020,d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd,https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/
KS,2012-05-15,ROBERTS,PAT,Senator,Extension Notice,Annual Report,paper,,,1,Report Due Date Extension,8EB07751-18BD-4453-A0C7-9233A3C2D130,https://efdsearch.senate.gov/search/view/paper/8EB07751-18BD-4453-A0C7-9233A3C2D130/
KS,2012-07-27,ROBERTS,PAT,Senator,Financial Disclosure Report,Annual Report,paper,,,,Annual Report,B79D38B6-80A0-4D84-BE8E-13B6BF3C246F,https://efdsearch.senate.gov/search/view/paper/B79D38B6-80A0-4D84-BE8E-13B6BF3C246F/
KS,2012-08-16,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2012-08-16,,Periodic Transaction Report for 08/16/2012,5C666F29-7055-461D-B4F7-5EA73AFCD860,https://efdsearch.senate.gov/search/view/paper/5C666F29-7055-461D-B4F7-5EA73AFCD860/
KS,2012-08-23,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2012-08-23,,Periodic Transaction Report for 08/23/2012,44FD4251-4F6F-42AB-8353-82778AC43E55,https://efdsearch.senate.gov/search/view/paper/44FD4251-4F6F-42AB-8353-82778AC43E55/
KS,2012-09-13,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2012-09-13,,Periodic Transaction Report for 09/13/2012,8579DF96-661B-449D-AD86-40F67328F8E7,https://efdsearch.senate.gov/search/view/paper/8579DF96-661B-449D-AD86-40F67328F8E7/
KS,2012-10-31,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2012-10-31,,Periodic Transaction Report for 10/31/2012,09F27BC5-02B8-42D8-BB79-9AEC73A91A61,https://efdsearch.senate.gov/search/view/paper/09F27BC5-02B8-42D8-BB79-9AEC73A91A61/
KS,2012-12-27,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2012-12-27,,Periodic Transaction Report for 12/27/2012,D9ED1CD9-F649-45D2-B27E-4B2B404C83D2,https://efdsearch.senate.gov/search/view/paper/D9ED1CD9-F649-45D2-B27E-4B2B404C83D2/
KS,2013-01-30,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2013-01-30,,Periodic Transaction Report for 01/30/2013,7AA4158D-4E25-4BAF-8FBE-69B1EF51730F,https://efdsearch.senate.gov/search/view/paper/7AA4158D-4E25-4BAF-8FBE-69B1EF51730F/
KS,2013-02-26,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2013-02-26,,Periodic Transaction Report for 02/26/2013,B445D3BC-BFF7-456F-9596-D23BF78C75D4,https://efdsearch.senate.gov/search/view/paper/B445D3BC-BFF7-456F-9596-D23BF78C75D4/
KS,2013-04-05,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2013-04-05,,Periodic Transaction Report for 04/05/2013,C438E84F-22F5-465F-8F7B-75E96A416B33,https://efdsearch.senate.gov/search/view/paper/C438E84F-22F5-465F-8F7B-75E96A416B33/
KS,2013-04-05,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2013-04-05,,Periodic Transaction Report for 04/05/2013,D9193289-A9D9-4F80-94B0-F3E91FAB02DB,https://efdsearch.senate.gov/search/view/paper/D9193289-A9D9-4F80-94B0-F3E91FAB02DB/
KS,2013-05-09,ROBERTS,PAT,Senator,Periodic Transaction Report,,paper,,2013-05-09,,Periodic Transaction Report for 05/09/2013,F5A163D4-3B36-4C06-848C-11BC0BCD46C9,https://efdsearch.senate.gov/search/view/paper/F5A163D4-3B36-4C06-848C-11BC0BCD46C9/
